Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Jalen Hurts (32269816),Jalen Hurts,32269816,CPT,17400,PHI@TB 01/15/2024 08:15PM ET,PHI,22.87
WR,A.J. Brown (32269817),A.J. Brown,32269817,CPT,16200,PHI@TB 01/15/2024 08:15PM ET,PHI,18.39
WR,Mike Evans (32269818),Mike Evans,32269818,CPT,15900,PHI@TB 01/15/2024 08:15PM ET,TB,17.15
RB,Rachaad White (32269819),Rachaad White,32269819,CPT,15300,PHI@TB 01/15/2024 08:15PM ET,TB,16.23
QB,Baker Mayfield (32269820),Baker Mayfield,32269820,CPT,14700,PHI@TB 01/15/2024 08:15PM ET,TB,17.42
WR,DeVonta Smith (32269821),DeVonta Smith,32269821,CPT,12900,PHI@TB 01/15/2024 08:15PM ET,PHI,14.66
WR,Chris Godwin (32269822),Chris Godwin,32269822,CPT,11700,PHI@TB 01/15/2024 08:15PM ET,TB,12.66
QB,Jalen Hurts (32269864),Jalen Hurts,32269864,FLEX,11600,PHI@TB 01/15/2024 08:15PM ET,PHI,22.87
WR,A.J. Brown (32269865),A.J. Brown,32269865,FLEX,10800,PHI@TB 01/15/2024 08:15PM ET,PHI,18.39
RB,D'Andre Swift (32269823),D'Andre Swift,32269823,CPT,10800,PHI@TB 01/15/2024 08:15PM ET,PHI,12.89
WR,Mike Evans (32269866),Mike Evans,32269866,FLEX,10600,PHI@TB 01/15/2024 08:15PM ET,TB,17.15
RB,Rachaad White (32269867),Rachaad White,32269867,FLEX,10200,PHI@TB 01/15/2024 08:15PM ET,TB,16.23
QB,Baker Mayfield (32269868),Baker Mayfield,32269868,FLEX,9800,PHI@TB 01/15/2024 08:15PM ET,TB,17.42
TE,Dallas Goedert (32269824),Dallas Goedert,32269824,CPT,9600,PHI@TB 01/15/2024 08:15PM ET,PHI,9.95
QB,Tanner McKee (32269825),Tanner McKee,32269825,CPT,9000,PHI@TB 01/15/2024 08:15PM ET,PHI,0
QB,Marcus Mariota (32269826),Marcus Mariota,32269826,CPT,9000,PHI@TB 01/15/2024 08:15PM ET,PHI,4.59
QB,Kyle Trask (32269827),Kyle Trask,32269827,CPT,9000,PHI@TB 01/15/2024 08:15PM ET,TB,-0.05
QB,John Wolford (32269828),John Wolford,32269828,CPT,9000,PHI@TB 01/15/2024 08:15PM ET,TB,0
WR,DeVonta Smith (32269869),DeVonta Smith,32269869,FLEX,8600,PHI@TB 01/15/2024 08:15PM ET,PHI,14.66
TE,Cade Otton (32269829),Cade Otton,32269829,CPT,8100,PHI@TB 01/15/2024 08:15PM ET,TB,6.91
WR,Chris Godwin (32269870),Chris Godwin,32269870,FLEX,7800,PHI@TB 01/15/2024 08:15PM ET,TB,12.66
K,Jake Elliott (32269830),Jake Elliott,32269830,CPT,7500,PHI@TB 01/15/2024 08:15PM ET,PHI,9.18
RB,D'Andre Swift (32269871),D'Andre Swift,32269871,FLEX,7200,PHI@TB 01/15/2024 08:15PM ET,PHI,12.89
K,Chase McLaughlin (32269831),Chase McLaughlin,32269831,CPT,7200,PHI@TB 01/15/2024 08:15PM ET,TB,8
RB,Chase Edmonds (32269832),Chase Edmonds,32269832,CPT,6600,PHI@TB 01/15/2024 08:15PM ET,TB,3.05
TE,Dallas Goedert (32269872),Dallas Goedert,32269872,FLEX,6400,PHI@TB 01/15/2024 08:15PM ET,PHI,9.95
RB,Kenneth Gainwell (32269833),Kenneth Gainwell,32269833,CPT,6300,PHI@TB 01/15/2024 08:15PM ET,PHI,6.15
QB,Tanner McKee (32269873),Tanner McKee,32269873,FLEX,6000,PHI@TB 01/15/2024 08:15PM ET,PHI,0
QB,Marcus Mariota (32269874),Marcus Mariota,32269874,FLEX,6000,PHI@TB 01/15/2024 08:15PM ET,PHI,4.59
QB,Kyle Trask (32269875),Kyle Trask,32269875,FLEX,6000,PHI@TB 01/15/2024 08:15PM ET,TB,-0.05
QB,John Wolford (32269876),John Wolford,32269876,FLEX,6000,PHI@TB 01/15/2024 08:15PM ET,TB,0
